root_arabic	form_tag	form_tag_available	instance_count	legacy_instance_count	referent_total	resolution_coverage	dominant_referent	dominant_ratio	agency	referent_entropy	referent_dist	source	batch_count	low_occurrence
ل ق ي	PV_PASS:I	True	4	0	150	0.0	GOD	0.18	mixed	3.191	"{""ABSTRACT_CONCEPT"": 12, ""ANGELS"": 2, ""BELIEVERS"": 9, ""DISBELIEVERS"": 14, ""GOD"": 27, ""HUMANS_GENERIC"": 27, ""HYPOCRITES"": 4, ""NATURE_CREATION"": 11, ""OTHER"": 16, ""PROPHET_MUHAMMAD"": 1, ""PROPHET_OTHER"": 24, ""SATAN"": 1, ""SPECIFIC_PERSON"": 2}"	legacy	4	True
ل ق ي	PV_PASS:IV	True	5	0	150	0.0	GOD	0.18	mixed	3.191	"{""ABSTRACT_CONCEPT"": 12, ""ANGELS"": 2, ""BELIEVERS"": 9, ""DISBELIEVERS"": 14, ""GOD"": 27, ""HUMANS_GENERIC"": 27, ""HYPOCRITES"": 4, ""NATURE_CREATION"": 11, ""OTHER"": 16, ""PROPHET_MUHAMMAD"": 1, ""PROPHET_OTHER"": 24, ""SATAN"": 1, ""SPECIFIC_PERSON"": 2}"	legacy	4	False
ل ل ذ		False	1	8	10	1.25	BELIEVERS	0.4	human	1.846	"{""BELIEVERS"": 4, ""DISBELIEVERS"": 2, ""GOD"": 3, ""HUMANS_GENERIC"": 1}"	legacy	1	True
ل م ز	ADJ_INTENS	True	1	0	2	0.0	BELIEVERS	0.5	mixed	1.0	"{""BELIEVERS"": 1, ""OTHER"": 1}"	legacy	1	True
ل م ز	IV:I	True	3	4	2	0.5	BELIEVERS	0.5	mixed	1.0	"{""BELIEVERS"": 1, ""OTHER"": 1}"	legacy	2	True
ل م س	CV:VIII	True	1	0	3	0.0	ABSTRACT_CONCEPT	0.333	mixed	1.585	"{""ABSTRACT_CONCEPT"": 1, ""BELIEVERS"": 1, ""JINN"": 1}"	legacy	1	True
ل م س	PV:I	True	2	0	3	0.0	ABSTRACT_CONCEPT	0.333	mixed	1.585	"{""ABSTRACT_CONCEPT"": 1, ""BELIEVERS"": 1, ""JINN"": 1}"	legacy	2	True
ل م س	PV:III	True	2	5	3	0.6	ABSTRACT_CONCEPT	0.333	mixed	1.585	"{""ABSTRACT_CONCEPT"": 1, ""BELIEVERS"": 1, ""JINN"": 1}"	legacy	2	True
ل م م	ADV	True	34	37	4	0.108	SPECIFIC_PERSON	0.5	mixed	1.5	"{""ABSTRACT_CONCEPT"": 1, ""OTHER"": 1, ""SPECIFIC_PERSON"": 2}"	legacy	20	False
ل م م	NOUN_ABSTRACT	True	1	0	4	0.0	SPECIFIC_PERSON	0.5	mixed	1.5	"{""ABSTRACT_CONCEPT"": 1, ""OTHER"": 1, ""SPECIFIC_PERSON"": 2}"	legacy	1	True
ل م م	PV:I	True	2	0	4	0.0	SPECIFIC_PERSON	0.5	mixed	1.5	"{""ABSTRACT_CONCEPT"": 1, ""OTHER"": 1, ""SPECIFIC_PERSON"": 2}"	legacy	2	True
ل ه م	PV:IV	True	1	1	3	3.0	GOD	0.333	mixed	1.585	"{""GOD"": 1, ""HUMANS_GENERIC"": 1, ""OTHER"": 1}"	legacy	1	True
ل ه و	GERUND	True	10	14	5	0.357	HUMANS_GENERIC	0.6	human	1.371	"{""DISBELIEVERS"": 1, ""HUMANS_GENERIC"": 3, ""OTHER"": 1}"	legacy	8	False
ل ه و	IV:IV	True	1	0	5	0.0	HUMANS_GENERIC	0.6	human	1.371	"{""DISBELIEVERS"": 1, ""HUMANS_GENERIC"": 3, ""OTHER"": 1}"	legacy	1	True
ل ه و	NOUN_ACTIVE_PART	True	1	0	5	0.0	HUMANS_GENERIC	0.6	human	1.371	"{""DISBELIEVERS"": 1, ""HUMANS_GENERIC"": 3, ""OTHER"": 1}"	legacy	1	True
ل ه و	PV:IV	True	1	0	5	0.0	HUMANS_GENERIC	0.6	human	1.371	"{""DISBELIEVERS"": 1, ""HUMANS_GENERIC"": 3, ""OTHER"": 1}"	legacy	1	True
ل ه و	PV:V	True	1	0	5	0.0	HUMANS_GENERIC	0.6	human	1.371	"{""DISBELIEVERS"": 1, ""HUMANS_GENERIC"": 3, ""OTHER"": 1}"	legacy	1	True
ل ه ي	IV:IV	True	1	1	1	1.0	OTHER	1.0	mixed	0.0	"{""OTHER"": 1}"	legacy	1	True
ل و ح	ADJ_INTENS	True	1	0	2	0.0	ABSTRACT_CONCEPT	0.5	mixed	1.0	"{""ABSTRACT_CONCEPT"": 1, ""HUMANS_GENERIC"": 1}"	legacy	1	True
ل و ح	NOUN_CONCRETE	True	5	6	2	0.333	ABSTRACT_CONCEPT	0.5	mixed	1.0	"{""ABSTRACT_CONCEPT"": 1, ""HUMANS_GENERIC"": 1}"	legacy	3	False
ل و ط		False	0	24	8	0.333	PROPHET_OTHER	1.0	mixed	0.0	"{""PROPHET_OTHER"": 8}"	legacy	0	True
ل و م	ADJ_INTENS	True	1	0	4	0.0	DISBELIEVERS	0.5	human	1.5	"{""BELIEVERS"": 1, ""DISBELIEVERS"": 2, ""NATURE_CREATION"": 1}"	legacy	1	True
ل و م	CV:I	True	1	0	4	0.0	DISBELIEVERS	0.5	human	1.5	"{""BELIEVERS"": 1, ""DISBELIEVERS"": 2, ""NATURE_CREATION"": 1}"	legacy	1	True
ل و م	GERUND_INSTANT	True	1	13	4	0.308	DISBELIEVERS	0.5	human	1.5	"{""BELIEVERS"": 1, ""DISBELIEVERS"": 2, ""NATURE_CREATION"": 1}"	legacy	1	True
ل و م	IV:I	True	1	0	4	0.0	DISBELIEVERS	0.5	human	1.5	"{""BELIEVERS"": 1, ""DISBELIEVERS"": 2, ""NATURE_CREATION"": 1}"	legacy	1	True
ل و م	IV:VI	True	1	0	4	0.0	DISBELIEVERS	0.5	human	1.5	"{""BELIEVERS"": 1, ""DISBELIEVERS"": 2, ""NATURE_CREATION"": 1}"	legacy	1	True
ل و م	NOUN_ACTIVE_PART	True	3	0	4	0.0	DISBELIEVERS	0.5	human	1.5	"{""BELIEVERS"": 1, ""DISBELIEVERS"": 2, ""NATURE_CREATION"": 1}"	legacy	3	True
ل و م	NOUN_PASSIVE_PART	True	5	0	4	0.0	DISBELIEVERS	0.5	human	1.5	"{""BELIEVERS"": 1, ""DISBELIEVERS"": 2, ""NATURE_CREATION"": 1}"	legacy	4	False
ل و ن	NOUN_ABSTRACT	True	7	0	15	0.0	NATURE_CREATION	0.6	mixed	1.371	"{""ABSTRACT_CONCEPT"": 3, ""HUMANS_GENERIC"": 3, ""NATURE_CREATION"": 9}"	legacy	4	False
ل و ن	NOUN_CONCRETE	True	2	9	15	1.667	NATURE_CREATION	0.6	mixed	1.371	"{""ABSTRACT_CONCEPT"": 3, ""HUMANS_GENERIC"": 3, ""NATURE_CREATION"": 9}"	legacy	1	True
ل و ي	GERUND	True	1	0	2	0.0	BELIEVERS	0.5	human	1.0	"{""BELIEVERS"": 1, ""HYPOCRITES"": 1}"	legacy	1	True
ل و ي	IV:I	True	3	5	2	0.4	BELIEVERS	0.5	human	1.0	"{""BELIEVERS"": 1, ""HYPOCRITES"": 1}"	legacy	2	True
ل و ي	PV:II	True	1	0	2	0.0	BELIEVERS	0.5	human	1.0	"{""BELIEVERS"": 1, ""HYPOCRITES"": 1}"	legacy	1	True
ل ي س	UNINFLECTED_VERB	True	88	21	6	0.286	PEOPLE_OF_BOOK	0.333	mixed	2.252	"{""HUMANS_GENERIC"": 1, ""OTHER"": 1, ""PEOPLE_OF_BOOK"": 2, ""PROPHET_MUHAMMAD"": 1, ""SATAN"": 1}"	legacy	33	False
ل ي ق	IV:III	True	1	1	1	1.0	OTHER	1.0	mixed	0.0	"{""OTHER"": 1}"	legacy	1	True
ل ي ل	ADV	True	6	0	13	0.0	NATURE_CREATION	0.462	mixed	2.2	"{""DISBELIEVERS"": 1, ""GOD"": 1, ""HUMANS_GENERIC"": 2, ""NATURE_CREATION"": 6, ""OTHER"": 2, ""PROPHET_MUHAMMAD"": 1}"	legacy	6	False
ل ي ل	NOUN_ABSTRACT	True	86	92	13	0.141	NATURE_CREATION	0.462	mixed	2.2	"{""DISBELIEVERS"": 1, ""GOD"": 1, ""HUMANS_GENERIC"": 2, ""NATURE_CREATION"": 6, ""OTHER"": 2, ""PROPHET_MUHAMMAD"": 1}"	legacy	48	False
ل ي ن	ADJ_QUALIT	True	1	0	6	0.0	HUMANS_GENERIC	0.5	mixed	1.792	"{""BELIEVERS"": 1, ""GOD"": 1, ""HUMANS_GENERIC"": 3, ""PROPHET_MUHAMMAD"": 1}"	legacy	1	True
ل ي ن	IV:I	True	2	6	6	1.0	HUMANS_GENERIC	0.5	mixed	1.792	"{""BELIEVERS"": 1, ""GOD"": 1, ""HUMANS_GENERIC"": 3, ""PROPHET_MUHAMMAD"": 1}"	legacy	2	True
