left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P10415	P4684	0.533471	0.472405	0.562212	0.541149	0.7	0.8	0.75	mutual_knn
P3926	P7007	0.533464	0.494909	0.533053	0.527575	0.714286	0.857143	0.833333	mutual_knn
P3393	P4620	0.533463	0.508077	0.539548	0.517009	0.642857	0.7	0.666667	mutual_knn
P28082	P31261	0.533461	0.332534	0.525201	1.0	1.0	0.666667	0.5	mutual_knn
P1964	P3362	0.533459	0.392716	0.55656	0.730521	0.888889	0.777778	0.625	mutual_knn
P39479	P44857	0.533457	0.339571	0.516143	1.0	1.0	0.666667	0.5	mutual_knn
P12013	P5781	0.533453	0.502769	0.555295	0.572985	0.555556	0.833333	0.8	mutual_knn
P5103	P9293	0.533452	0.435411	0.514467	0.574532	1.0	0.714286	0.666667	mutual_knn
P0913	P3265	0.533451	0.468503	0.530377	0.536596	0.833333	1.0	1.0	mutual_knn
P11944	P6834	0.533448	0.512842	0.55797	0.573795	0.5	0.833333	0.8	mutual_knn
P3850	P5252	0.533445	0.461941	0.531074	0.550807	0.846154	1.0	1.0	mutual_knn
P7030	P9151	0.533443	0.464744	0.522534	0.514215	0.9	0.714286	0.666667	mutual_knn
P1417	P1628	0.533442	0.483221	0.530958	0.501577	0.8	0.7	0.666667	mutual_knn
P1608	P1699	0.533438	0.461732	0.499771	0.507383	1.0	0.666667	0.625	mutual_knn
P10058	P5785	0.533437	0.499245	0.556077	0.541496	0.6	1.0	1.0	mutual_knn
P28140	P29097	0.533436	0.341808	0.513207	1.0	1.0	0.666667	0.5	mutual_knn
P1157	P2389	0.533435	0.484013	0.521211	0.519553	0.8125	0.7	0.666667	mutual_knn
P6848	P9082	0.533434	0.44403	0.506535	0.563328	1.0	0.8	0.75	containment
P0619	P0752	0.533432	0.477043	0.523903	0.520636	0.833333	0.7	0.666667	mutual_knn
P0007	P3099	0.533431	0.48903	0.544736	0.521213	0.705882	0.7	0.666667	mutual_knn
P24668	P44179	0.533431	0.327905	0.531067	1.0	1.0	0.666667	0.5	mutual_knn
P3388	P6379	0.533429	0.355866	0.529538	0.879511	1.0	0.75	0.571429	mutual_knn
P29493	P32038	0.533427	0.359485	0.490455	1.0	1.0	0.666667	0.5	mutual_knn
P10073	P8602	0.533425	0.468076	0.53436	0.511487	0.846154	0.714286	0.666667	mutual_knn
P13142	P3439	0.533425	0.516208	0.56176	0.545157	0.5	1.0	1.0	mutual_knn
P2962	P8730	0.533424	0.499337	0.548119	0.553417	0.615385	1.0	1.0	mutual_knn
P1444	P1507	0.533423	0.485995	0.518621	0.665416	0.666667	0.7	0.666667	containment
P30045	P45041	0.533423	0.329856	0.528537	1.0	1.0	0.666667	0.5	mutual_knn
P3204	P3602	0.533423	0.481706	0.529053	0.529155	0.785714	0.7	0.666667	mutual_knn
P36236	P41475	0.533421	0.346844	0.50669	1.0	1.0	0.666667	0.5	mutual_knn
P1086	P2931	0.533419	0.45286	0.510367	0.510039	1.0	0.75	0.714286	mutual_knn
P0052	P1826	0.533416	0.474289	0.513814	0.519161	0.882353	0.7	0.666667	mutual_knn
P10299	P12178	0.533412	0.454718	0.520897	0.695524	0.769231	0.666667	0.6	mutual_knn
P3661	P9555	0.533409	0.491872	0.555459	0.551562	0.625	1.0	1.0	mutual_knn
P0040	P1367	0.533408	0.464255	0.499508	0.496655	1.0	0.75	0.714286	mutual_knn
P36675	P37328	0.533406	0.349708	0.502964	1.0	1.0	0.666667	0.5	mutual_knn
P0115	P0964	0.533405	0.451868	0.499105	0.55377	1.0	0.7	0.666667	containment
P2953	P6529	0.533405	0.460702	0.505498	0.491645	1.0	0.833333	0.8	mutual_knn
P8081	P9051	0.533401	0.470886	0.555783	0.585572	0.684211	1.0	1.0	mutual_knn
P12702	P9436	0.5334	0.487607	0.557175	0.578548	0.611111	0.8	0.75	mutual_knn
P1644	P2286	0.533394	0.464555	0.49953	0.495091	1.0	0.666667	0.625	mutual_knn
P10026	P13386	0.533392	0.506443	0.570092	0.559604	0.5	0.8	0.75	mutual_knn
P4493	P4678	0.533392	0.486644	0.517262	0.521109	0.8125	0.7	0.666667	mutual_knn
P2762	P6610	0.53339	0.442387	0.518083	0.529866	1.0	1.0	1.0	mutual_knn
P22570	P23872	0.533389	0.350538	0.501848	1.0	1.0	0.666667	0.5	mutual_knn
P0830	P3654	0.533387	0.471526	0.513241	0.665653	0.75	0.7	0.666667	containment
P0592	P3394	0.533386	0.480309	0.507543	0.513713	0.882353	0.7	0.666667	mutual_knn
P26126	P29662	0.53338	0.355676	0.495216	1.0	1.0	0.666667	0.5	mutual_knn
P36810	P42150	0.533379	0.364449	0.483933	1.0	1.0	0.666667	0.5	mutual_knn
P28589	P41236	0.533374	0.336999	0.519214	1.0	1.0	0.666667	0.5	mutual_knn
P4069	P6910	0.533368	0.472167	0.544376	0.525836	0.777778	0.8	0.75	mutual_knn
P1100	P9959	0.533367	0.473179	0.577939	0.566198	0.615385	0.8	0.75	mutual_knn
P3940	P9101	0.533367	0.523052	0.55278	0.545209	0.5	0.857143	0.833333	mutual_knn
P10329	P7643	0.533366	0.480654	0.54745	0.527375	0.727273	0.714286	0.666667	mutual_knn
P12519	P5505	0.533365	0.507844	0.549153	0.580866	0.545455	1.0	1.0	mutual_knn
P11950	P13028	0.533364	0.459273	0.555209	0.545906	0.777778	0.8	0.75	mutual_knn
P11690	P15290	0.533363	0.524002	0.584544	0.596392	0.333333	0.8	0.75	mutual_knn
P12209	P5080	0.533361	0.510002	0.553352	0.563414	0.538462	1.0	1.0	mutual_knn
P24741	P33957	0.533361	0.368382	0.478825	1.0	1.0	0.666667	0.5	mutual_knn
P8111	P8388	0.533358	0.485315	0.564311	0.549574	0.625	1.0	1.0	mutual_knn
P18701	P7291	0.533357	0.51188	0.55549	0.585892	0.5	1.0	1.0	mutual_knn
P12971	P5114	0.533354	0.497389	0.543829	0.555528	0.636364	1.0	1.0	mutual_knn
P1720	P6932	0.533354	0.499349	0.543306	0.559896	0.625	0.857143	0.833333	mutual_knn
P30506	P34097	0.533354	0.357676	0.492569	1.0	1.0	0.666667	0.5	mutual_knn
P2624	P2637	0.533352	0.497086	0.531618	0.548473	0.6875	0.7	0.666667	mutual_knn
P1177	P1615	0.533351	0.49526	0.532239	0.527718	0.714286	0.7	0.666667	mutual_knn
P5234	P5328	0.533348	0.459616	0.526737	0.635913	0.785714	0.666667	0.625	mutual_knn
P37079	P41896	0.533347	0.343087	0.511309	1.0	1.0	0.666667	0.5	mutual_knn
P3201	P7025	0.533345	0.478611	0.533327	0.527338	0.785714	1.0	1.0	mutual_knn
P4185	P6107	0.533345	0.467199	0.525506	0.525116	0.866667	0.75	0.714286	mutual_knn
P10030	P4651	0.533337	0.478119	0.563001	0.574968	0.636364	0.8	0.75	mutual_knn
P2297	P4531	0.533335	0.435449	0.524462	0.538209	1.0	0.714286	0.666667	mutual_knn
P2897	P4444	0.533333	0.441814	0.497025	0.60558	1.0	0.666667	0.625	mutual_knn
P3161	P3828	0.53333	0.483393	0.532087	0.5265	0.769231	0.7	0.666667	mutual_knn
P1320	P2092	0.533326	0.481474	0.536069	0.557056	0.733333	0.7	0.666667	mutual_knn
P3149	P5252	0.533318	0.397407	0.501247	0.790479	1.0	0.75	0.666667	mutual_knn
P4851	P8725	0.533318	0.485771	0.523651	0.549722	0.764706	0.857143	0.833333	mutual_knn
P30166	P42296	0.533314	0.357972	0.492076	1.0	1.0	0.666667	0.5	mutual_knn
P3642	P5185	0.533312	0.499939	0.551371	0.538217	0.615385	0.857143	0.833333	mutual_knn
P1268	P4670	0.533311	0.446604	0.49382	0.65752	0.9375	0.75	0.714286	mutual_knn
P3449	P7436	0.533311	0.466474	0.515647	0.500638	0.928571	0.75	0.714286	mutual_knn
P3918	P5430	0.53331	0.38491	0.561007	0.708909	0.928571	0.777778	0.625	mutual_knn
P7955	P8956	0.53331	0.435181	0.516134	0.56832	1.0	0.8	0.75	mutual_knn
P0958	P7477	0.533309	0.468602	0.492262	0.501463	1.0	0.833333	0.8	mutual_knn
P30095	P9781	0.533309	0.327511	0.531227	1.0	1.0	0.666667	0.5	mutual_knn
P4366	P8661	0.533307	0.485224	0.575071	0.56539	0.571429	1.0	1.0	mutual_knn
P34766	P37385	0.533298	0.340411	0.51461	1.0	1.0	0.666667	0.5	mutual_knn
P29700	P31273	0.533295	0.337857	0.517885	1.0	1.0	0.666667	0.5	mutual_knn
P2021	P5039	0.533294	0.482119	0.534623	0.542226	0.75	1.0	1.0	mutual_knn
P15466	P16774	0.533293	0.452423	0.525671	0.820813	0.636364	0.75	0.666667	mutual_knn
P5587	P6334	0.533292	0.465435	0.495425	0.504471	1.0	0.714286	0.666667	mutual_knn
P12672	P14568	0.533291	0.480268	0.569576	0.55319	0.625	0.8	0.75	mutual_knn
P8753	P9063	0.533291	0.415976	0.519024	0.699986	0.944444	0.666667	0.6	mutual_knn
P0492	P0866	0.53329	0.445714	0.492784	0.602449	1.0	0.666667	0.625	mutual_knn
P6869	P7857	0.533287	0.485224	0.536097	0.523023	0.75	0.75	0.714286	mutual_knn
P0641	P0727	0.533286	0.490903	0.537656	0.557789	0.684211	0.7	0.666667	containment
P19127	P37763	0.533284	0.356647	0.493694	1.0	1.0	0.666667	0.5	mutual_knn
P10656	P5227	0.533283	0.498821	0.553998	0.549138	0.6	1.0	1.0	mutual_knn
P0517	P0719	0.533282	0.443153	0.487245	0.633273	1.0	0.7	0.666667	mutual_knn
P34649	P38248	0.533281	0.354887	0.495948	1.0	1.0	0.666667	0.5	mutual_knn
P10634	P8060	0.533279	0.484024	0.571216	0.583994	0.571429	1.0	1.0	mutual_knn
P15739	P17439	0.533276	0.434958	0.499411	0.79418	0.833333	0.75	0.666667	mutual_knn
P1039	P8425	0.533274	0.49697	0.538334	0.545541	0.666667	0.857143	0.833333	mutual_knn
P2147	P4131	0.533274	0.475965	0.54916	0.535502	0.733333	1.0	1.0	mutual_knn
P7951	P8474	0.533272	0.482062	0.566225	0.566269	0.615385	1.0	1.0	mutual_knn
P10084	P3172	0.533271	0.521591	0.560424	0.557397	0.466667	0.857143	0.833333	mutual_knn
P32703	P37888	0.533271	0.355901	0.494616	1.0	1.0	0.666667	0.5	mutual_knn
P26528	P34216	0.533269	0.350868	0.501082	1.0	1.0	0.666667	0.5	mutual_knn
P5441	P6824	0.533269	0.497175	0.543366	0.55726	0.636364	0.75	0.714286	mutual_knn
P6272	P9618	0.533263	0.472709	0.541676	0.582296	0.727273	0.8	0.75	mutual_knn
P33022	P36241	0.533262	0.318734	0.542375	1.0	1.0	0.666667	0.5	mutual_knn
P2887	P8295	0.533258	0.480036	0.537782	0.567958	0.722222	0.857143	0.833333	mutual_knn
P28586	P31271	0.533255	0.374289	0.470928	1.0	1.0	0.666667	0.5	mutual_knn
P11204	P7179	0.533253	0.482032	0.575615	0.577302	0.571429	0.8	0.75	mutual_knn
P5237	P7023	0.533249	0.492787	0.550662	0.572253	0.615385	0.75	0.714286	mutual_knn
P14393	P17440	0.533248	0.482258	0.57439	0.55195	0.6	0.8	0.75	mutual_knn
P37155	P43684	0.533248	0.339895	0.51513	1.0	1.0	0.666667	0.5	mutual_knn
P12122	P5501	0.533245	0.454938	0.48617	0.66056	0.923077	0.833333	0.8	mutual_knn
P10614	P5716	0.533243	0.490008	0.548705	0.514617	0.692308	1.0	1.0	mutual_knn
P18587	P8032	0.533237	0.510819	0.581864	0.622164	0.375	1.0	1.0	mutual_knn
P0579	P1058	0.533236	0.463539	0.488416	0.536984	1.0	0.7	0.666667	mutual_knn
P22706	P30135	0.533235	0.360137	0.489066	1.0	1.0	0.666667	0.5	mutual_knn
P7627	P7907	0.533235	0.441107	0.514545	0.546459	1.0	0.714286	0.666667	mutual_knn
P2485	P4785	0.533233	0.454785	0.49741	0.628191	0.916667	0.666667	0.625	mutual_knn
P0716	P1977	0.533231	0.495384	0.524692	0.516659	0.75	0.7	0.666667	mutual_knn
P1981	P7425	0.533231	0.492833	0.54565	0.561927	0.642857	0.857143	0.833333	mutual_knn
P8126	P9205	0.533231	0.464744	0.528944	0.556327	0.833333	0.714286	0.666667	mutual_knn
P26156	P33898	0.53323	0.351641	0.499975	1.0	1.0	0.666667	0.5	mutual_knn
P11055	P9183	0.533227	0.481339	0.553803	0.596353	0.631579	0.8	0.75	mutual_knn
P1742	P2576	0.533227	0.49606	0.531438	0.534088	0.705882	0.7	0.666667	mutual_knn
P4398	P7460	0.533227	0.47829	0.540723	0.537439	0.75	0.75	0.714286	mutual_knn
P5565	P9650	0.533226	0.479379	0.561086	0.544589	0.666667	0.8	0.75	mutual_knn
P2499	P7269	0.533224	0.510636	0.563227	0.56308	0.5	0.857143	0.833333	mutual_knn
P12125	P6874	0.533222	0.479812	0.568453	0.558481	0.625	0.8	0.75	mutual_knn
P10371	P8794	0.533221	0.487472	0.562845	0.553251	0.615385	0.714286	0.666667	mutual_knn
P1542	P2759	0.533218	0.457073	0.50209	0.518035	1.0	0.7	0.666667	mutual_knn
P12280	P14301	0.533216	0.487436	0.577102	0.547414	0.571429	0.8	0.75	mutual_knn
P16099	P5194	0.533216	0.514783	0.553825	0.577244	0.5	1.0	1.0	mutual_knn
P5935	P7202	0.533216	0.452342	0.513453	0.576457	0.923077	0.714286	0.666667	mutual_knn
P15490	P5128	0.533215	0.505037	0.548342	0.561337	0.578947	1.0	1.0	mutual_knn
P19258	P7004	0.533215	0.536724	0.577269	0.563123	0.333333	1.0	1.0	mutual_knn
P33950	P34182	0.533214	0.340734	0.513952	1.0	1.0	0.666667	0.5	mutual_knn
P2981	P7976	0.533207	0.454173	0.512371	0.494991	1.0	0.833333	0.8	mutual_knn
P36299	P42752	0.533204	0.349442	0.50273	1.0	1.0	0.666667	0.5	mutual_knn
P26749	P33359	0.533197	0.32533	0.53371	1.0	1.0	0.666667	0.5	mutual_knn
P7246	P8784	0.533197	0.475451	0.537349	0.533944	0.777778	1.0	1.0	mutual_knn
P14311	P18214	0.533194	0.400151	0.496434	0.79374	1.0	0.75	0.666667	mutual_knn
P2190	P5605	0.533192	0.464993	0.524721	0.514037	0.888889	0.7	0.666667	mutual_knn
P22440	P23618	0.533192	0.352064	0.499325	1.0	1.0	0.666667	0.5	mutual_knn
P10312	P9568	0.53319	0.41801	0.497935	0.708078	1.0	0.666667	0.6	mutual_knn
P6552	P8142	0.533188	0.504016	0.563381	0.536419	0.555556	0.75	0.714286	mutual_knn
P1658	P5144	0.533187	0.462563	0.497445	0.634282	0.875	0.75	0.714286	mutual_knn
P5244	P6535	0.533187	0.478005	0.53809	0.532827	0.764706	1.0	1.0	mutual_knn
P5898	P5972	0.533187	0.45213	0.502597	0.538198	1.0	0.714286	0.666667	mutual_knn
P3852	P7156	0.533185	0.473512	0.545385	0.506478	0.785714	0.75	0.714286	mutual_knn
P2195	P6320	0.533184	0.495279	0.535469	0.523063	0.705882	0.857143	0.833333	mutual_knn
P0432	P2836	0.533183	0.494821	0.528704	0.521334	0.733333	0.7	0.666667	mutual_knn
P22579	P43040	0.533183	0.34683	0.506025	1.0	1.0	0.666667	0.5	mutual_knn
P10525	P2019	0.533182	0.527459	0.595805	0.554756	0.318182	0.857143	0.833333	mutual_knn
P12555	P5469	0.533182	0.515405	0.564278	0.582976	0.454545	1.0	1.0	mutual_knn
P15334	P2153	0.533182	0.521202	0.564981	0.535292	0.473684	1.0	1.0	mutual_knn
P0420	P2160	0.533181	0.458861	0.508173	0.638326	0.85	0.7	0.666667	containment
P11573	P15482	0.533179	0.492808	0.57259	0.571627	0.538462	0.8	0.75	mutual_knn
P22462	P26968	0.533178	0.360254	0.488753	1.0	1.0	0.666667	0.5	mutual_knn
P0633	P1270	0.533173	0.478212	0.518108	0.553898	0.8125	0.7	0.666667	mutual_knn
P1131	P1783	0.533172	0.500189	0.5387	0.528754	0.666667	0.7	0.666667	mutual_knn
P4570	P6292	0.533172	0.477406	0.536112	0.506996	0.8	0.75	0.714286	mutual_knn
P4251	P5440	0.533169	0.486642	0.53161	0.53116	0.75	0.7	0.666667	mutual_knn
P14708	P5131	0.533161	0.496057	0.555122	0.541043	0.615385	1.0	1.0	mutual_knn
P0051	P0577	0.53316	0.443312	0.487474	0.630535	1.0	0.7	0.666667	containment
P32401	P37725	0.53316	0.345853	0.507216	1.0	1.0	0.666667	0.5	mutual_knn
P6942	P8631	0.533159	0.438918	0.52132	0.53184	1.0	0.8	0.75	mutual_knn
P5164	P8912	0.533157	0.474042	0.550307	0.566423	0.705882	0.8	0.75	mutual_knn
P30648	P39303	0.533156	0.327441	0.53088	1.0	1.0	0.666667	0.5	mutual_knn
P4620	P8222	0.533155	0.492888	0.537663	0.539428	0.692308	0.857143	0.833333	mutual_knn
P39979	P40598	0.533153	0.362516	0.485774	1.0	1.0	0.666667	0.5	mutual_knn
P24044	P39914	0.533152	0.369581	0.476686	1.0	1.0	0.666667	0.5	mutual_knn
P22386	P24539	0.533147	0.350542	0.501151	1.0	1.0	0.666667	0.5	mutual_knn
P0222	P0515	0.533146	0.457382	0.495827	0.537844	1.0	0.7	0.666667	mutual_knn
P13849	P8523	0.533145	0.470573	0.539048	0.54149	0.785714	0.8	0.75	mutual_knn
P0339	P1660	0.533142	0.362317	0.538961	0.814628	1.0	0.7	0.555556	containment
P2065	P2614	0.533142	0.484295	0.525413	0.523672	0.789474	0.7	0.666667	mutual_knn
P16398	P8016	0.533141	0.430363	0.502721	0.726159	0.909091	0.8	0.75	mutual_knn
P32911	P41236	0.533141	0.333796	0.522666	1.0	1.0	0.666667	0.5	mutual_knn
P3998	P9000	0.533138	0.502694	0.563032	0.560184	0.538462	1.0	1.0	mutual_knn
P5000	P7227	0.533137	0.501064	0.55952	0.546836	0.571429	1.0	1.0	mutual_knn
P12864	P6056	0.533135	0.48687	0.54313	0.572813	0.666667	1.0	1.0	mutual_knn
P11159	P7374	0.533134	0.504963	0.578477	0.572803	0.461538	1.0	1.0	mutual_knn
P6013	P6189	0.533132	0.40937	0.511721	0.698129	1.0	0.666667	0.6	mutual_knn
P0358	P9888	0.53313	0.463327	0.503144	0.485325	1.0	0.833333	0.8	mutual_knn
P0310	P3194	0.533125	0.448083	0.504857	0.672878	0.875	0.7	0.666667	mutual_knn
P1224	P5999	0.533123	0.491291	0.552829	0.518849	0.666667	1.0	1.0	mutual_knn
P2474	P4466	0.533122	0.399801	0.583582	0.594841	0.894737	0.777778	0.625	mutual_knn
P8649	P9266	0.533118	0.488518	0.545574	0.50905	0.714286	0.714286	0.666667	mutual_knn
P13789	P17050	0.533117	0.493907	0.556581	0.535554	0.625	0.8	0.75	mutual_knn
P14817	P9699	0.533117	0.50569	0.566194	0.573887	0.5	0.8	0.75	mutual_knn
P5738	P6151	0.533117	0.43154	0.495092	0.856416	0.8	0.666667	0.625	mutual_knn
P10574	P15542	0.533114	0.441797	0.493556	0.698944	0.916667	0.8	0.75	mutual_knn
P11932	P13664	0.533113	0.491621	0.569985	0.578432	0.545455	0.8	0.75	mutual_knn
P0175	P3332	0.53311	0.494342	0.527625	0.537652	0.722222	0.7	0.666667	mutual_knn
P11694	P13841	0.53311	0.509381	0.585258	0.590485	0.4	0.8	0.75	mutual_knn
P5892	P6770	0.533109	0.447005	0.506471	0.546922	1.0	0.714286	0.666667	mutual_knn
P17974	P5764	0.533107	0.544512	0.606877	0.574878	0.181818	1.0	1.0	mutual_knn
P5041	P7100	0.533106	0.490501	0.556103	0.562061	0.615385	1.0	1.0	mutual_knn
P34864	P44544	0.533105	0.353222	0.497584	1.0	1.0	0.666667	0.5	mutual_knn
P0117	P4047	0.533097	0.441821	0.485244	0.644424	1.0	0.75	0.714286	containment
P10751	P15632	0.533097	0.519509	0.572252	0.578529	0.411765	0.8	0.75	mutual_knn
P24211	P43571	0.533095	0.358618	0.49062	1.0	1.0	0.666667	0.5	mutual_knn
P2980	P5004	0.533095	0.471511	0.533017	0.543596	0.8	1.0	1.0	mutual_knn
P30675	P37132	0.533094	0.338132	0.516957	1.0	1.0	0.666667	0.5	mutual_knn
P13974	P19287	0.533091	0.429365	0.495408	0.789833	0.875	0.75	0.666667	mutual_knn
P4271	P7981	0.533091	0.447602	0.49413	0.809466	0.777778	0.75	0.714286	mutual_knn
P12003	P12818	0.533089	0.492517	0.551279	0.560089	0.625	0.8	0.75	mutual_knn
P11003	P12536	0.533081	0.470259	0.568333	0.558809	0.666667	0.8	0.75	mutual_knn
P41197	P44057	0.53308	0.33798	0.517113	1.0	1.0	0.666667	0.5	mutual_knn
P6443	P6454	0.533073	0.489632	0.567135	0.570983	0.571429	1.0	1.0	mutual_knn
P36965	P39270	0.533072	0.347029	0.505454	1.0	1.0	0.666667	0.5	mutual_knn
P6906	P7940	0.533069	0.434928	0.483321	0.68189	1.0	0.714286	0.666667	mutual_knn
P12029	P4688	0.533068	0.492544	0.541572	0.518724	0.7	1.0	1.0	mutual_knn
P38879	P41881	0.533067	0.337361	0.517872	1.0	1.0	0.666667	0.5	mutual_knn
P2814	P4819	0.533065	0.441253	0.460063	0.734796	1.0	0.666667	0.625	mutual_knn
P7398	P7458	0.533062	0.479667	0.561025	0.608529	0.6	1.0	1.0	mutual_knn
P15280	P17106	0.533061	0.501197	0.59592	0.632361	0.357143	0.8	0.75	mutual_knn
P0338	P3594	0.533059	0.44998	0.510557	0.518732	1.0	0.75	0.714286	mutual_knn
P2581	P5120	0.533058	0.506238	0.546841	0.576066	0.5625	0.75	0.714286	mutual_knn
P20088	P33110	0.533057	0.347601	0.504676	1.0	1.0	0.666667	0.5	mutual_knn
P9165	P9305	0.533051	0.501536	0.557057	0.568348	0.555556	0.714286	0.666667	mutual_knn
P3592	P7052	0.533049	0.444185	0.489693	0.617729	1.0	0.75	0.714286	mutual_knn
P6450	P8059	0.533047	0.479702	0.526016	0.497422	0.833333	0.75	0.714286	mutual_knn
P10189	P8817	0.533045	0.484495	0.588494	0.590493	0.5	0.714286	0.666667	mutual_knn
P12686	P9422	0.533043	0.490441	0.579187	0.540734	0.555556	0.8	0.75	mutual_knn
P4970	P6745	0.533043	0.495777	0.53018	0.529512	0.714286	0.75	0.714286	mutual_knn
P6909	P9710	0.533043	0.458924	0.515634	0.531981	0.928571	0.714286	0.666667	mutual_knn
P1784	P6191	0.533042	0.470734	0.492161	0.489556	1.0	0.75	0.714286	mutual_knn
P0651	P0893	0.533041	0.454077	0.498019	0.544003	1.0	0.7	0.666667	mutual_knn
P2169	P7272	0.533038	0.503103	0.547861	0.533519	0.615385	0.857143	0.833333	mutual_knn
P10384	P4248	0.533037	0.431589	0.520277	0.567243	1.0	0.8	0.75	containment
P1506	P5175	0.533037	0.464703	0.503161	0.478148	1.0	0.75	0.714286	mutual_knn
P26605	P30909	0.533037	0.330871	0.526129	1.0	1.0	0.666667	0.5	mutual_knn
P10113	P18055	0.533036	0.452668	0.514547	0.492442	1.0	0.75	0.666667	mutual_knn
P13516	P17679	0.533036	0.494725	0.554295	0.539061	0.625	0.8	0.75	mutual_knn
P2800	P8375	0.533034	0.490866	0.5412	0.521367	0.705882	0.857143	0.833333	mutual_knn
P3289	P5004	0.533034	0.464817	0.526119	0.540099	0.857143	1.0	1.0	mutual_knn
P10995	P8979	0.533032	0.443707	0.468401	0.69424	1.0	0.666667	0.6	mutual_knn
P0191	P8785	0.533031	0.436051	0.537057	0.565307	0.923077	1.0	1.0	mutual_knn
P7017	P7820	0.533031	0.489487	0.543931	0.557194	0.666667	0.714286	0.666667	mutual_knn
P1146	P6773	0.53303	0.50077	0.532778	0.524608	0.6875	0.857143	0.833333	mutual_knn
P5059	P6170	0.533028	0.466383	0.511824	0.502671	0.9375	0.75	0.714286	mutual_knn
P11538	P8321	0.533021	0.467912	0.549212	0.602366	0.7	0.8	0.75	mutual_knn
P15172	P6044	0.533021	0.52312	0.559638	0.572988	0.444444	1.0	1.0	mutual_knn
P13151	P6226	0.53302	0.443369	0.490384	0.618701	1.0	0.833333	0.8	mutual_knn
P4252	P6282	0.533017	0.45747	0.498035	0.61177	0.916667	0.75	0.714286	mutual_knn
P4541	P7100	0.533015	0.486787	0.550824	0.596339	0.615385	1.0	1.0	mutual_knn
P36466	P37893	0.533014	0.339143	0.515426	1.0	1.0	0.666667	0.5	mutual_knn
P6364	P6988	0.533014	0.430038	0.486776	0.691249	1.0	0.714286	0.666667	mutual_knn
P6336	P8450	0.533013	0.458819	0.559117	0.608535	0.7	1.0	1.0	mutual_knn
P3493	P9447	0.53301	0.500272	0.556221	0.569599	0.5625	1.0	1.0	mutual_knn
P22605	P28353	0.533006	0.352731	0.497936	1.0	1.0	0.666667	0.5	mutual_knn
P4561	P5937	0.533006	0.456356	0.50492	0.509239	1.0	0.75	0.714286	mutual_knn
P24741	P34570	0.533005	0.359745	0.488914	1.0	1.0	0.666667	0.5	mutual_knn
P42090	P45185	0.533004	0.334369	0.521539	1.0	1.0	0.666667	0.5	mutual_knn
P0687	P1156	0.533003	0.495271	0.538943	0.530797	0.684211	0.7	0.666667	mutual_knn
P11421	P5061	0.533003	0.460447	0.561488	0.626143	0.666667	0.8	0.75	mutual_knn
P12108	P6618	0.533001	0.509368	0.563937	0.597412	0.466667	0.833333	0.8	mutual_knn
P1327	P2724	0.532999	0.495893	0.527121	0.503547	0.75	0.7	0.666667	mutual_knn
P11054	P8400	0.532996	0.506507	0.567534	0.564308	0.5	0.8	0.75	mutual_knn
P14046	P20130	0.532996	0.444769	0.499873	0.778939	0.8	0.75	0.666667	mutual_knn
P2312	P3828	0.532992	0.492581	0.545042	0.538992	0.666667	0.7	0.666667	mutual_knn
P10527	P9645	0.532991	0.488139	0.566066	0.580619	0.571429	0.8	0.75	mutual_knn
P7507	P8984	0.53299	0.451068	0.547811	0.525606	0.857143	0.8	0.75	mutual_knn
P0522	P3814	0.532986	0.478338	0.513115	0.524293	0.857143	0.7	0.666667	mutual_knn
P1999	P9505	0.532984	0.459435	0.558063	0.581885	0.727273	1.0	1.0	mutual_knn
P3042	P4776	0.532983	0.43236	0.519701	0.565253	1.0	1.0	1.0	containment
P2261	P2267	0.532978	0.47716	0.520001	0.520454	0.842105	0.7	0.666667	mutual_knn
P2676	P6803	0.532978	0.461474	0.489471	0.539998	1.0	0.75	0.714286	mutual_knn
P5160	P5480	0.532977	0.491206	0.546629	0.539477	0.666667	1.0	1.0	mutual_knn
P34056	P37661	0.532975	0.348807	0.502891	1.0	1.0	0.666667	0.5	mutual_knn
P36866	P42842	0.532974	0.342911	0.510469	1.0	1.0	0.666667	0.5	mutual_knn
P29645	P37260	0.532972	0.361016	0.487185	1.0	1.0	0.666667	0.5	mutual_knn
P12366	P12670	0.532967	0.449173	0.509407	0.70728	0.818182	0.666667	0.6	mutual_knn
P3065	P6437	0.532966	0.453244	0.498431	0.670553	0.875	0.75	0.714286	mutual_knn
P40710	P44579	0.532965	0.317511	0.543099	1.0	1.0	0.666667	0.5	mutual_knn
P11170	P2748	0.532964	0.46731	0.496108	0.490372	1.0	0.833333	0.8	mutual_knn
P14224	P4246	0.532962	0.519725	0.55914	0.579321	0.454545	1.0	1.0	mutual_knn
P3125	P9573	0.532962	0.495407	0.544972	0.526223	0.666667	1.0	1.0	mutual_knn
P10283	P13946	0.532958	0.495517	0.579341	0.526609	0.545455	0.8	0.75	mutual_knn
P3222	P3526	0.532957	0.500066	0.549242	0.545815	0.611111	0.7	0.666667	mutual_knn
P10818	P3238	0.532956	0.492542	0.534489	0.528124	0.714286	0.857143	0.833333	mutual_knn
P7905	P9285	0.532953	0.469123	0.531272	0.525689	0.833333	0.8	0.75	mutual_knn
P30259	P32078	0.532952	0.342858	0.510473	1.0	1.0	0.666667	0.5	mutual_knn
